hour_of_day,cash_type,money,Bean,coffee_name,Time_of_Day,Weekday,Month_name,Weekdaysort,Monthsort,Date,Time
21,card,32.82,Robusta,Latte,Night,Wed,Aug,3,8,45518,21:41:33.021000
9,card,46076,Arabica,Cortado,Morning,Thu,Aug,4,8,45519,09:36:11.153000
9,card,32.82,Arabica,Cappuccino,Morning,Thu,Aug,4,8,45519,09:37:02.172000
9,card,32.82,Robusta,Hot Chocolate,Morning,Thu,Aug,4,8,45519,09:38:04.903000
9,card,32.82,Arabica,Latte,Morning,Thu,Aug,4,8,45519,09:38:49.735000
12,card,32.82,Liberica,Latte,Afternoon,Thu,Aug,4,8,45519,12:38:37.563000
13,card,32.82,Robusta,Latte,Afternoon,Thu,Aug,4,8,45519,13:48:13.601000
14,card,46076,Excelsa,Americano,Afternoon,Thu,Aug,4,8,45519,14:17:48.183000
14,card,46374,Robusta,Espresso,Afternoon,Thu,Aug,4,8,45519,14:18:50.777000
17,card,27.92,Arabica,Americano with Milk,Night,Thu,Aug,4,8,45519,17:53:52.225000
19,card,32.82,Arabica,Hot Chocolate,Night,Thu,Aug,4,8,45519,19:10:58.222000
19,card,27.92,Liberica,Americano with Milk,Night,Thu,Aug,4,8,45519,19:11:54.036000
19,card,27.92,Arabica,Americano with Milk,Night,Thu,Aug,4,8,45519,19:41:30.244000
19,card,46076,Excelsa,Americano,Night,Thu,Aug,4,8,45519,19:42:37.987000
20,card,32.82,Robusta,Cappuccino,Night,Thu,Aug,4,8,45519,20:40:41.516000
21,card,46374,Excelsa,Espresso,Night,Thu,Aug,4,8,45519,21:35:20.080000
21,card,27.92,Excelsa,Americano with Milk,Night,Thu,Aug,4,8,45519,21:36:11.033000
12,card,32.82,Robusta,Latte,Afternoon,Fri,Aug,5,8,45520,12:29:16.732000
12,card,46076,Liberica,Americano,Afternoon,Fri,Aug,5,8,45520,12:54:17.452000
13,card,27.92,Arabica,Americano with Milk,Afternoon,Fri,Aug,5,8,45520,13:36:12.798000
15,card,46374,Robusta,Espresso,Afternoon,Fri,Aug,5,8,45520,15:18:51.737000
15,card,46374,Arabica,Espresso,Afternoon,Fri,Aug,5,8,45520,15:19:39.274000
9,card,27.92,Arabica,Americano with Milk,Morning,Sat,Aug,6,8,45521,09:16:53.491000
9,card,32.82,Excelsa,Cappuccino,Morning,Sat,Aug,6,8,45521,09:18:08.983000
10,card,27.92,Robusta,Americano with Milk,Morning,Sat,Aug,6,8,45521,10:53:41.327000
11,card,46076,Excelsa,Cortado,Morning,Sat,Aug,6,8,45521,11:58:41.649000
11,card,46076,Arabica,Cortado,Morning,Sat,Aug,6,8,45521,11:59:28.298000
13,card,27.92,Robusta,Americano with Milk,Afternoon,Sat,Aug,6,8,45521,13:18:40.184000
16,card,46076,Excelsa,Cortado,Afternoon,Sat,Aug,6,8,45521,16:31:54.837000
16,card,32.82,Liberica,Latte,Afternoon,Sat,Aug,6,8,45521,16:33:48.977000
18,card,32.82,Liberica,Cappuccino,Night,Sat,Aug,6,8,45521,18:48:58.852000
21,card,27.92,Arabica,Americano with Milk,Night,Sat,Aug,6,8,45521,21:18:56.806000
22,card,32.82,Robusta,Latte,Night,Sat,Aug,6,8,45521,22:42:39.351000
8,card,32.82,Arabica,Cappuccino,Morning,Sun,Aug,7,8,45522,08:09:42.601000
8,card,32.82,Robusta,Cappuccino,Morning,Sun,Aug,7,8,45522,08:32:05.597000
8,card,46076,Liberica,Cortado,Morning,Sun,Aug,7,8,45522,08:41:06.249000
8,card,27.92,Robusta,Americano with Milk,Morning,Sun,Aug,7,8,45522,08:56:01.292000
12,card,32.82,Excelsa,Cappuccino,Afternoon,Sun,Aug,7,8,45522,12:31:40.892000
14,card,27.92,Robusta,Americano with Milk,Afternoon,Sun,Aug,7,8,45522,14:30:21.605000
18,card,27.92,Arabica,Americano with Milk,Night,Sun,Aug,7,8,45522,18:24:10.776000
18,card,27.92,Robusta,Americano with Milk,Night,Sun,Aug,7,8,45522,18:26:03.786000
18,card,46076,Robusta,Americano,Night,Sun,Aug,7,8,45522,18:27:17.553000
18,card,46076,Excelsa,Americano,Night,Sun,Aug,7,8,45522,18:28:13.069000
15,card,27.92,Liberica,Americano with Milk,Afternoon,Mon,Aug,1,8,45523,15:09:48.982000
15,card,27.92,Robusta,Americano with Milk,Afternoon,Mon,Aug,1,8,45523,15:10:51.212000
21,card,32.82,Liberica,Latte,Night,Mon,Aug,1,8,45523,21:21:12.081000
21,card,32.82,Excelsa,Cocoa,Night,Mon,Aug,1,8,45523,21:31:57.036000
8,card,46076,Robusta,Cortado,Morning,Tue,Aug,2,8,45524,08:27:16.408000
8,card,32.82,Robusta,Latte,Morning,Tue,Aug,2,8,45524,08:29:14.916000
8,card,46374,Excelsa,Espresso,Morning,Tue,Aug,2,8,45524,08:49:47.474000
8,card,46076,Robusta,Cortado,Morning,Tue,Aug,2,8,45524,08:50:36.343000
9,card,27.92,Excelsa,Americano with Milk,Morning,Tue,Aug,2,8,45524,09:14:54.885000
11,card,46076,Arabica,Americano,Morning,Tue,Aug,2,8,45524,11:09:55.575000
11,card,46076,Robusta,Americano,Morning,Tue,Aug,2,8,45524,11:11:39.083000
11,card,46076,Excelsa,Americano,Morning,Tue,Aug,2,8,45524,11:12:31.181000
11,card,32.82,Robusta,Latte,Morning,Tue,Aug,2,8,45524,0.487731481
20,card,32.82,Arabica,Latte,Night,Tue,Aug,2,8,45524,20:42:40.873000
20,card,32.82,Excelsa,Latte,Night,Tue,Aug,2,8,45524,20:44:14.852000
20,card,32.82,Liberica,Latte,Night,Tue,Aug,2,8,45524,20:45:12.346000
20,card,32.82,Excelsa,Latte,Night,Tue,Aug,2,8,45524,20:46:03.989000
7,card,27.92,Robusta,Americano with Milk,Morning,Wed,Aug,3,8,45525,07:59:13.098000
8,card,46076,Robusta,Cortado,Morning,Wed,Aug,3,8,45525,08:40:27.393000
10,card,46076,Liberica,Americano,Morning,Wed,Aug,3,8,45525,10:13:32.404000
10,card,27.92,Liberica,Americano with Milk,Morning,Wed,Aug,3,8,45525,10:38:44.527000
11,card,46076,Arabica,Cortado,Morning,Wed,Aug,3,8,45525,11:51:41.439000
13,card,32.82,Liberica,Latte,Afternoon,Wed,Aug,3,8,45525,13:17:10.750000
19,card,32.82,Excelsa,Latte,Night,Wed,Aug,3,8,45525,19:42:03.523000
9,card,46076,Robusta,Cortado,Morning,Thu,Aug,4,8,45526,09:22:26.297000
10,card,27.92,Liberica,Americano with Milk,Morning,Thu,Aug,4,8,45526,10:09:23.470000
10,card,27.92,Robusta,Americano with Milk,Morning,Thu,Aug,4,8,45526,10:47:59.356000
14,card,32.82,Robusta,Latte,Afternoon,Thu,Aug,4,8,45526,14:16:12.066000
14,card,32.82,Robusta,Latte,Afternoon,Thu,Aug,4,8,45526,14:26:58.298000
15,card,32.82,Robusta,Cappuccino,Afternoon,Thu,Aug,4,8,45526,15:07:07.427000
15,card,46076,Robusta,Americano,Afternoon,Thu,Aug,4,8,45526,15:27:27.317000
7,card,32.82,Arabica,Latte,Morning,Fri,Aug,5,8,45527,07:43:16.127000
8,card,46076,Robusta,Cortado,Morning,Fri,Aug,5,8,45527,08:21:48.054000
8,card,32.82,Excelsa,Latte,Morning,Fri,Aug,5,8,45527,08:22:56.567000
8,card,46076,Liberica,Americano,Morning,Fri,Aug,5,8,45527,08:33:38.712000
8,card,46076,Arabica,Americano,Morning,Fri,Aug,5,8,45527,08:34:35.002000
9,card,27.92,Arabica,Americano with Milk,Morning,Fri,Aug,5,8,45527,09:14:52.024000
10,card,32.82,Arabica,Cocoa,Morning,Fri,Aug,5,8,45527,10:10:58.704000
10,card,46076,Liberica,Americano,Morning,Fri,Aug,5,8,45527,10:11:55.469000
10,card,46076,Excelsa,Cortado,Morning,Fri,Aug,5,8,45527,10:39:12.279000
11,card,32.82,Robusta,Hot Chocolate,Morning,Fri,Aug,5,8,45527,11:12:59.387000
13,card,46076,Liberica,Americano,Afternoon,Fri,Aug,5,8,45527,13:24:54.748000
15,card,46076,Arabica,Americano,Afternoon,Fri,Aug,5,8,45527,15:28:52.779000
19,card,32.82,Excelsa,Latte,Night,Fri,Aug,5,8,45527,19:48:02.807000
8,card,46076,Arabica,Cortado,Morning,Sat,Aug,6,8,45528,08:13:42.270000
8,card,46076,Liberica,Cortado,Morning,Sat,Aug,6,8,45528,08:14:47.637000
8,card,46076,Liberica,Cortado,Morning,Sat,Aug,6,8,45528,08:44:11.575000
10,card,46374,Arabica,Espresso,Morning,Sat,Aug,6,8,45528,10:18:09.485000
10,card,46374,Robusta,Espresso,Morning,Sat,Aug,6,8,45528,10:18:52.263000
10,card,46076,Robusta,Americano,Morning,Sat,Aug,6,8,45528,10:19:49.243000
8,card,46076,Excelsa,Cortado,Morning,Sun,Aug,7,8,45529,08:14:37.382000
8,card,46076,Excelsa,Americano,Morning,Sun,Aug,7,8,45529,08:26:27.671000
8,card,46076,Arabica,Americano,Morning,Sun,Aug,7,8,45529,08:27:36.405000
9,card,32.82,Liberica,Cappuccino,Morning,Sun,Aug,7,8,45529,09:24:22.265000
12,card,32.82,Arabica,Cappuccino,Afternoon,Sun,Aug,7,8,45529,12:41:42.703000
14,card,32.82,Excelsa,Latte,Afternoon,Sun,Aug,7,8,45529,14:53:02.699000
8,card,46076,Liberica,Cortado,Morning,Mon,Aug,1,8,45530,08:11:47.295000
8,card,46076,Liberica,Americano,Morning,Mon,Aug,1,8,45530,08:16:09.611000
8,card,46076,Arabica,Americano,Morning,Mon,Aug,1,8,45530,08:17:23.209000
9,card,27.92,Excelsa,Americano with Milk,Morning,Mon,Aug,1,8,45530,09:21:36.706000
10,card,32.82,Excelsa,Latte,Morning,Mon,Aug,1,8,45530,10:37:44.464000
10,card,32.82,Arabica,Cappuccino,Morning,Mon,Aug,1,8,45530,10:38:49.037000
12,card,46076,Arabica,Americano,Afternoon,Mon,Aug,1,8,45530,12:45:13.158000
12,card,46076,Robusta,Americano,Afternoon,Mon,Aug,1,8,45530,12:46:23.644000
18,card,27.92,Robusta,Americano with Milk,Night,Mon,Aug,1,8,45530,18:53:27.790000
18,card,32.82,Robusta,Latte,Night,Mon,Aug,1,8,45530,18:54:31.291000
22,card,27.92,Robusta,Americano with Milk,Night,Mon,Aug,1,8,45530,22:55:39.905000
10,card,32.82,Excelsa,Latte,Morning,Tue,Aug,2,8,45531,10:04:04.563000
12,card,27.92,Excelsa,Americano with Milk,Afternoon,Wed,Aug,3,8,45532,12:08:18.772000
12,card,32.82,Excelsa,Cappuccino,Afternoon,Wed,Aug,3,8,45532,12:10:04.139000
12,card,46076,Liberica,Americano,Afternoon,Wed,Aug,3,8,45532,12:35:06.944000
13,card,27.92,Liberica,Americano with Milk,Afternoon,Wed,Aug,3,8,45532,13:48:35.199000
7,card,46076,Excelsa,Americano,Morning,Thu,Aug,4,8,45533,07:29:30.319000
17,card,32.82,Arabica,Latte,Night,Fri,Aug,5,8,45534,17:13:30.487000
17,card,27.92,Robusta,Americano with Milk,Night,Fri,Aug,5,8,45534,17:14:32.791000
17,card,27.92,Liberica,Americano with Milk,Night,Fri,Aug,5,8,45534,17:15:35.449000
9,card,46076,Excelsa,Cortado,Morning,Sat,Aug,6,8,45535,09:08:32.487000
10,card,27.92,Arabica,Americano with Milk,Morning,Sat,Aug,6,8,45535,10:02:08.193000
10,card,46374,Excelsa,Espresso,Morning,Sat,Aug,6,8,45535,10:22:26.877000
11,card,27.92,Robusta,Americano with Milk,Morning,Sat,Aug,6,8,45535,11:29:54.571000
11,card,46076,Excelsa,Cortado,Morning,Sat,Aug,6,8,45535,11:33:39.916000
11,card,46076,Robusta,Cortado,Morning,Sat,Aug,6,8,45535,11:34:32.934000
9,card,46076,Arabica,Cortado,Morning,Sun,Sep,7,9,45536,09:34:15.229000
12,card,32.82,Robusta,Cappuccino,Afternoon,Sun,Sep,7,9,45536,12:11:24.745000
12,card,27.92,Liberica,Americano with Milk,Afternoon,Sun,Sep,7,9,45536,12:30:08.620000
12,card,46076,Robusta,Americano,Afternoon,Sun,Sep,7,9,45536,12:32:22.007000
12,card,27.92,Liberica,Americano with Milk,Afternoon,Sun,Sep,7,9,45536,12:50:17.448000
13,card,32.82,Robusta,Latte,Afternoon,Sun,Sep,7,9,45536,13:57:33.948000
14,card,27.92,Excelsa,Americano with Milk,Afternoon,Sun,Sep,7,9,45536,14:44:04.027000
17,card,32.82,Arabica,Latte,Night,Sun,Sep,7,9,45536,17:20:46.327000
17,card,32.82,Excelsa,Latte,Night,Sun,Sep,7,9,45536,17:23:13.869000
17,card,32.82,Robusta,Latte,Night,Sun,Sep,7,9,45536,17:24:49.689000
8,card,32.82,Excelsa,Latte,Morning,Mon,Sep,1,9,45537,08:24:39.805000
8,card,27.92,Liberica,Americano with Milk,Morning,Mon,Sep,1,9,45537,08:50:17.646000
8,card,32.82,Excelsa,Latte,Morning,Mon,Sep,1,9,45537,08:51:33.148000
14,card,27.92,Liberica,Americano with Milk,Afternoon,Mon,Sep,1,9,45537,14:58:47.143000
20,card,32.82,Robusta,Cappuccino,Night,Mon,Sep,1,9,45537,20:09:43.923000
20,card,32.82,Excelsa,Cocoa,Night,Mon,Sep,1,9,45537,20:11:17.936000
20,card,46076,Robusta,Americano,Night,Mon,Sep,1,9,45537,20:52:31.984000
20,card,46076,Liberica,Americano,Night,Mon,Sep,1,9,45537,20:53:29.090000
8,card,32.82,Liberica,Cocoa,Morning,Tue,Sep,2,9,45538,08:22:15.368000
8,card,32.82,Excelsa,Cappuccino,Morning,Tue,Sep,2,9,45538,08:28:12.430000
8,card,32.82,Robusta,Latte,Morning,Tue,Sep,2,9,45538,08:41:11.698000
9,card,27.92,Arabica,Americano with Milk,Morning,Tue,Sep,2,9,45538,09:03:12.473000
9,card,32.82,Arabica,Cappuccino,Morning,Tue,Sep,2,9,45538,09:04:11.750000
9,card,32.82,Liberica,Cocoa,Morning,Tue,Sep,2,9,45538,09:12:48.154000
9,card,32.82,Robusta,Cocoa,Morning,Tue,Sep,2,9,45538,09:13:33.655000
9,card,27.92,Excelsa,Americano with Milk,Morning,Tue,Sep,2,9,45538,09:17:02.210000
9,card,27.92,Arabica,Americano with Milk,Morning,Tue,Sep,2,9,45538,09:20:17.170000
9,card,32.82,Liberica,Latte,Morning,Tue,Sep,2,9,45538,09:37:52.322000
9,card,32.82,Liberica,Cocoa,Morning,Tue,Sep,2,9,45538,09:38:56.399000
12,card,46076,Arabica,Cortado,Afternoon,Tue,Sep,2,9,45538,12:56:53.409000
14,card,27.92,Robusta,Americano with Milk,Afternoon,Tue,Sep,2,9,45538,14:14:51.711000
14,card,27.92,Liberica,Americano with Milk,Afternoon,Tue,Sep,2,9,45538,14:16:17.337000
18,card,27.92,Arabica,Americano with Milk,Night,Tue,Sep,2,9,45538,18:48:34.747000
19,card,32.82,Excelsa,Latte,Night,Tue,Sep,2,9,45538,19:11:12.312000
19,card,27.92,Robusta,Americano with Milk,Night,Tue,Sep,2,9,45538,19:17:13.808000
11,card,27.92,Liberica,Americano with Milk,Morning,Wed,Sep,3,9,45539,11:11:21.574000
11,card,32.82,Arabica,Latte,Morning,Wed,Sep,3,9,45539,11:33:36.598000
11,card,46076,Arabica,Americano,Morning,Wed,Sep,3,9,45539,11:48:03.543000
11,card,27.92,Robusta,Americano with Milk,Morning,Wed,Sep,3,9,45539,11:55:34.487000
12,card,32.82,Arabica,Latte,Afternoon,Wed,Sep,3,9,45539,12:53:31.320000
13,card,32.82,Robusta,Latte,Afternoon,Wed,Sep,3,9,45539,13:03:50.610000
13,card,27.92,Robusta,Americano with Milk,Afternoon,Wed,Sep,3,9,45539,13:05:16.100000
18,card,32.82,Arabica,Cappuccino,Night,Wed,Sep,3,9,45539,18:03:46.925000
19,card,27.92,Excelsa,Americano with Milk,Night,Wed,Sep,3,9,45539,19:41:41.962000
21,card,32.82,Excelsa,Latte,Night,Wed,Sep,3,9,45539,21:19:35.649000
9,card,27.92,Arabica,Americano with Milk,Morning,Thu,Sep,4,9,45540,09:31:17.020000
10,card,27.92,Liberica,Americano with Milk,Morning,Thu,Sep,4,9,45540,10:28:56.227000
11,card,46076,Liberica,Americano,Morning,Thu,Sep,4,9,45540,11:06:30.599000
14,card,32.82,Robusta,Latte,Afternoon,Thu,Sep,4,9,45540,14:00:27.732000
15,card,32.82,Robusta,Latte,Afternoon,Thu,Sep,4,9,45540,15:25:12.342000
16,card,46076,Excelsa,Americano,Afternoon,Thu,Sep,4,9,45540,16:38:50.385000
16,card,27.92,Excelsa,Americano with Milk,Afternoon,Thu,Sep,4,9,45540,16:39:59.634000
17,card,32.82,Robusta,Cappuccino,Night,Thu,Sep,4,9,45540,17:04:28.905000
17,card,32.82,Liberica,Cappuccino,Night,Thu,Sep,4,9,45540,17:05:31.684000
20,card,32.82,Arabica,Cappuccino,Night,Thu,Sep,4,9,45540,20:30:14.964000
20,card,46076,Arabica,Americano,Night,Thu,Sep,4,9,45540,20:54:24.429000
20,card,32.82,Robusta,Cappuccino,Night,Thu,Sep,4,9,45540,20:55:31.429000
21,card,27.92,Arabica,Americano with Milk,Night,Thu,Sep,4,9,45540,21:26:28.836000
21,card,27.92,Arabica,Americano with Milk,Night,Thu,Sep,4,9,45540,21:27:29.969000
8,card,32.82,Robusta,Cappuccino,Morning,Fri,Sep,5,9,45541,08:25:33.870000
8,card,32.82,Arabica,Latte,Morning,Fri,Sep,5,9,45541,08:34:46.827000
8,card,46076,Robusta,Americano,Morning,Fri,Sep,5,9,45541,08:54:41.950000
9,card,46374,Arabica,Espresso,Morning,Fri,Sep,5,9,45541,09:50:39.949000
9,card,32.82,Excelsa,Latte,Morning,Fri,Sep,5,9,45541,09:51:52.216000
10,card,32.82,Arabica,Hot Chocolate,Morning,Fri,Sep,5,9,45541,10:30:06.049000
11,card,46374,Robusta,Espresso,Morning,Fri,Sep,5,9,45541,11:23:25.390000
11,card,46374,Arabica,Espresso,Morning,Fri,Sep,5,9,45541,11:24:29.254000
20,card,32.82,Arabica,Latte,Night,Fri,Sep,5,9,45541,20:00:12.025000
21,card,32.82,Liberica,Latte,Night,Fri,Sep,5,9,45541,21:09:31.247000
8,card,32.82,Robusta,Latte,Morning,Sat,Sep,6,9,45542,08:48:57.014000
9,card,46076,Robusta,Cortado,Morning,Sat,Sep,6,9,45542,09:52:02.999000
9,card,46076,Excelsa,Cortado,Morning,Sat,Sep,6,9,45542,09:53:03.575000
9,card,46076,Robusta,Cortado,Morning,Sat,Sep,6,9,45542,09:54:41.613000
9,card,27.92,Robusta,Americano with Milk,Morning,Sat,Sep,6,9,45542,09:57:47.652000
9,card,27.92,Excelsa,Americano with Milk,Morning,Sat,Sep,6,9,45542,09:59:02.310000
10,card,46076,Arabica,Cortado,Morning,Sat,Sep,6,9,45542,10:00:19.683000
10,card,46076,Robusta,Americano,Morning,Sat,Sep,6,9,45542,10:22:44.518000
10,card,46374,Excelsa,Espresso,Morning,Sat,Sep,6,9,45542,10:37:52.335000
10,card,46374,Liberica,Espresso,Morning,Sat,Sep,6,9,45542,10:40:12.607000
10,card,32.82,Arabica,Latte,Morning,Sat,Sep,6,9,45542,10:53:32.221000
11,card,27.92,Robusta,Americano with Milk,Morning,Sat,Sep,6,9,45542,11:18:56.767000
11,card,46076,Excelsa,Americano,Morning,Sat,Sep,6,9,45542,11:20:00.022000
11,card,46374,Excelsa,Espresso,Morning,Sat,Sep,6,9,45542,11:20:57.101000
15,card,32.82,Liberica,Latte,Afternoon,Sat,Sep,6,9,45542,15:55:08.533000
16,card,46076,Arabica,Americano,Afternoon,Sat,Sep,6,9,45542,16:20:01.025000
16,card,46374,Arabica,Espresso,Afternoon,Sat,Sep,6,9,45542,16:20:59.312000
19,card,32.82,Liberica,Cocoa,Night,Sat,Sep,6,9,45542,19:35:04.937000
19,card,32.82,Liberica,Latte,Night,Sat,Sep,6,9,45542,19:36:05.056000
19,card,32.82,Arabica,Latte,Night,Sat,Sep,6,9,45542,19:37:15.515000
20,card,32.82,Arabica,Latte,Night,Sat,Sep,6,9,45542,20:13:51.672000
20,card,32.82,Arabica,Latte,Night,Sat,Sep,6,9,45542,20:14:59.212000
8,card,46076,Excelsa,Cortado,Morning,Sun,Sep,7,9,45543,08:15:40.805000
9,card,46076,Arabica,Cortado,Morning,Sun,Sep,7,9,45543,09:18:17.027000
9,card,46076,Robusta,Cortado,Morning,Sun,Sep,7,9,45543,09:19:12.416000
10,card,46076,Robusta,Cortado,Morning,Sun,Sep,7,9,45543,10:05:56.145000
12,card,46076,Liberica,Cortado,Afternoon,Sun,Sep,7,9,45543,12:43:28.027000
20,card,46076,Arabica,Americano,Night,Sun,Sep,7,9,45543,20:13:32.864000
7,card,32.82,Liberica,Latte,Morning,Mon,Sep,1,9,45544,07:51:13.564000
7,card,32.82,Excelsa,Cappuccino,Morning,Mon,Sep,1,9,45544,07:53:51.556000
7,card,27.92,Liberica,Americano with Milk,Morning,Mon,Sep,1,9,45544,07:55:21.584000
7,card,32.82,Liberica,Latte,Morning,Mon,Sep,1,9,45544,07:56:37.669000
9,card,32.82,Liberica,Latte,Morning,Mon,Sep,1,9,45544,09:49:50.704000
9,card,32.82,Robusta,Hot Chocolate,Morning,Mon,Sep,1,9,45544,09:50:51.738000
9,card,32.82,Excelsa,Latte,Morning,Mon,Sep,1,9,45544,09:59:10.750000
11,card,27.92,Arabica,Americano with Milk,Morning,Mon,Sep,1,9,45544,11:11:36.122000
11,card,27.92,Robusta,Americano with Milk,Morning,Mon,Sep,1,9,45544,11:12:50.640000
11,card,32.82,Arabica,Latte,Morning,Mon,Sep,1,9,45544,11:29:49.243000
12,card,46374,Robusta,Espresso,Afternoon,Mon,Sep,1,9,45544,12:06:59.657000
15,card,32.82,Arabica,Latte,Afternoon,Mon,Sep,1,9,45544,15:12:13.766000
15,card,46076,Arabica,Americano,Afternoon,Mon,Sep,1,9,45544,15:13:24.517000
17,card,32.82,Arabica,Latte,Night,Mon,Sep,1,9,45544,17:24:10.388000
18,card,32.82,Robusta,Latte,Night,Mon,Sep,1,9,45544,18:13:46.320000
20,card,32.82,Liberica,Cappuccino,Night,Mon,Sep,1,9,45544,20:07:36.198000
20,card,32.82,Liberica,Latte,Night,Mon,Sep,1,9,45544,20:13:43.524000
8,card,32.82,Excelsa,Hot Chocolate,Morning,Tue,Sep,2,9,45545,08:12:02.450000
9,card,32.82,Excelsa,Cappuccino,Morning,Tue,Sep,2,9,45545,09:32:46.786000
15,card,46076,Arabica,Cortado,Afternoon,Tue,Sep,2,9,45545,15:21:54.387000
15,card,46076,Arabica,Cortado,Afternoon,Tue,Sep,2,9,45545,15:23:05.946000
18,card,32.82,Robusta,Cappuccino,Night,Tue,Sep,2,9,45545,18:43:41.760000
18,card,27.92,Robusta,Americano with Milk,Night,Tue,Sep,2,9,45545,18:45:22.624000
19,card,32.82,Robusta,Latte,Night,Tue,Sep,2,9,45545,19:02:43.027000
19,card,32.82,Excelsa,Latte,Night,Tue,Sep,2,9,45545,19:03:53.257000
21,card,27.92,Excelsa,Americano with Milk,Night,Tue,Sep,2,9,45545,21:29:34.556000
21,card,46076,Robusta,Americano,Night,Tue,Sep,2,9,45545,21:30:27.036000
8,card,32.82,Arabica,Latte,Morning,Wed,Sep,3,9,45546,08:47:22.305000
9,card,27.92,Liberica,Americano with Milk,Morning,Wed,Sep,3,9,45546,09:28:46.757000
10,card,32.82,Arabica,Latte,Morning,Wed,Sep,3,9,45546,10:52:09.177000
19,card,32.82,Robusta,Cappuccino,Night,Wed,Sep,3,9,45546,19:53:12.537000
20,card,27.92,Robusta,Americano with Milk,Night,Wed,Sep,3,9,45546,20:13:14.887000
20,card,32.82,Liberica,Latte,Night,Wed,Sep,3,9,45546,20:14:18.886000
20,card,32.82,Robusta,Latte,Night,Wed,Sep,3,9,45546,20:15:19.350000
21,card,46076,Arabica,Cortado,Night,Wed,Sep,3,9,45546,21:01:34.225000
10,card,46374,Robusta,Espresso,Morning,Thu,Sep,4,9,45547,10:57:25.619000
10,card,27.92,Excelsa,Americano with Milk,Morning,Thu,Sep,4,9,45547,10:58:19.807000
11,card,27.92,Arabica,Americano with Milk,Morning,Thu,Sep,4,9,45547,11:27:36.065000
12,card,32.82,Excelsa,Cappuccino,Afternoon,Thu,Sep,4,9,45547,12:08:22.158000
12,card,46076,Liberica,Cortado,Afternoon,Thu,Sep,4,9,45547,12:31:06.997000
12,card,46076,Excelsa,Cortado,Afternoon,Thu,Sep,4,9,45547,12:32:22.981000
12,card,46076,Liberica,Cortado,Afternoon,Thu,Sep,4,9,45547,12:37:20.423000
12,card,46076,Excelsa,Cortado,Afternoon,Thu,Sep,4,9,45547,12:38:09.735000
17,card,32.82,Excelsa,Latte,Night,Thu,Sep,4,9,45547,17:01:25.224000
21,card,46076,Robusta,Americano,Night,Thu,Sep,4,9,45547,21:09:10.412000
21,card,32.82,Liberica,Cappuccino,Night,Thu,Sep,4,9,45547,21:10:21.159000
21,card,46076,Liberica,Cortado,Night,Thu,Sep,4,9,45547,21:13:16.808000
7,card,32.82,Robusta,Latte,Morning,Fri,Sep,5,9,45548,07:56:53.763000
8,card,32.82,Liberica,Latte,Morning,Fri,Sep,5,9,45548,08:41:02.985000
8,card,32.82,Excelsa,Latte,Morning,Fri,Sep,5,9,45548,08:54:15.814000
9,card,32.82,Liberica,Latte,Morning,Fri,Sep,5,9,45548,09:51:19.387000
15,card,27.92,Excelsa,Americano with Milk,Afternoon,Fri,Sep,5,9,45548,15:38:18.869000
15,card,27.92,Excelsa,Americano with Milk,Afternoon,Fri,Sep,5,9,45548,15:50:53.892000
16,card,32.82,Robusta,Cappuccino,Afternoon,Sat,Sep,6,9,45549,16:29:19.359000
16,card,32.82,Arabica,Cappuccino,Afternoon,Sat,Sep,6,9,45549,16:30:16.873000
8,card,46374,Liberica,Espresso,Morning,Sun,Sep,7,9,45550,08:42:40.941000
9,card,27.92,Robusta,Americano with Milk,Morning,Sun,Sep,7,9,45550,09:49:38.741000
13,card,46076,Excelsa,Americano,Afternoon,Sun,Sep,7,9,45550,13:49:37.387000
14,card,46076,Liberica,Cortado,Afternoon,Sun,Sep,7,9,45550,14:36:19.287000
14,card,46076,Excelsa,Cortado,Afternoon,Sun,Sep,7,9,45550,14:37:20.597000
14,card,32.82,Robusta,Cappuccino,Afternoon,Sun,Sep,7,9,45550,14:53:18.708000
13,card,32.82,Robusta,Latte,Afternoon,Mon,Sep,1,9,45551,13:32:22.875000
13,card,27.92,Robusta,Americano with Milk,Afternoon,Mon,Sep,1,9,45551,13:33:36.767000
15,card,32.82,Liberica,Latte,Afternoon,Mon,Sep,1,9,45551,15:23:19.260000
17,card,27.92,Robusta,Americano with Milk,Night,Mon,Sep,1,9,45551,17:16:05.734000
17,card,32.82,Liberica,Latte,Night,Mon,Sep,1,9,45551,17:18:03.251000
18,card,32.82,Excelsa,Latte,Night,Mon,Sep,1,9,45551,18:54:45.448000
18,card,32.82,Excelsa,Latte,Night,Mon,Sep,1,9,45551,18:56:05.275000
21,card,27.92,Excelsa,Americano with Milk,Night,Mon,Sep,1,9,45551,21:10:18.693000
21,card,32.82,Liberica,Latte,Night,Mon,Sep,1,9,45551,21:11:32.500000
21,card,27.92,Robusta,Americano with Milk,Night,Mon,Sep,1,9,45551,21:37:47.308000
21,card,27.92,Liberica,Americano with Milk,Night,Mon,Sep,1,9,45551,21:38:48.666000
7,card,46076,Arabica,Cortado,Morning,Tue,Sep,2,9,45552,07:54:57.927000
8,card,32.82,Arabica,Latte,Morning,Tue,Sep,2,9,45552,08:09:00.896000
